id,cost_price,fbaPlan,fba_plan_sea,moq,purchase_change_amount_moq,product_type,product_audit_id,purchasing_cycle,arrival_period,sku,product_sku,productName,solr_term,input_tag,year_over_year_rank,raw_sku,is_selling_hijack,is_comb_variant,note,parent_asin,is_illegal_variant,is_compliant,non_compliant_amount,fba_access_qty,supplier_market,inbound_cal,today_made_plan,product_gross_weight,headway_volume_weight,audit_safe_level,audit_safe_level_eu,audit_safe_level_uk,amazon_account,product_weight,sale_status,fulFillmentChannel,small_pic_url,fba_plan_total,fba_plan_total_sea,competitor_url,title_ch,asin,opendate,fuldate,origin_fuldate,lowestprice,aid,transport_safe_level,remark,developer_num,salesChannel,off_season_sales_qty,hot_season_sales_qty,account,seller_count,success_flag,is_fba_access,purchasePlan,old_profit_rate,fba_plan_urgent,recom_clear_time,inbound_cal_no_reserve,inbound_reserve,is_variation,seller_num,profitRate,seaProfitRate,unstock_in_amount,overseas_inbound_amount,overseas_today_order_amount,overseas_amount,overseas_order_amount,fulFillable,reserved,inbound,inventory_amount,shipping_amount,order_amount,unadjust_amount,idTag,freeze_amount,wi_id,product_brand_name,last_rating,outside_promotion_flag,is_discount,investigate_remark,tortious_flag,remove_id,account_num,account_place,logistics_name,plan_remark,account_edit,account_manager,account_customer_service,hurry_sell,high_risk_shipping,pb_sku,fnsku,ce_certification,is_oversea_flag,pbe_id,is_presell,presell_date,search_core_keywords,auto_removal_date_flag,overseas_transform_qty,overseas_transform_amount,non_today_shipping_amount,sale_status_reason,non_today_fba_amount,backstage_status,status_primary,date_to_auto_removal,is_old_product_analysis,transport_check,transport_check_manual,refund_point,sea_ship_point,fba_storage_point,busy_fba_storage_point,busy_air_add_point,transport_check_reason,stranded_reason,new_urgent,is_price_apply,fba_remote_flag,special_type,minor_solr_term_site,purchase_change_amount_multiple,purchase_change_amount_step_price,product_length,product_width,product_height,qty_3,qty_7,qty_15,qty_30,qty_60,qty_90,region_qty_3,region_qty_7,region_qty_30,region_qty_90,region_qty_total,multiple_order_30_rate,qty_total,refund_qty_3,refund_qty_7,refund_qty_30,region_refund_qty_30,refund_qty_60,refund_qty_90,region_refund_qty_90,refund_qty_total,unsellable_qty_30,region_unsellable_qty_30,unsellable_qty_60,unsellable_qty_90,region_unsellable_qty_90,unsellable_qty_total,return_found_rate_30,region_return_found_rate_30,return_found_unsellable_rate_30,region_return_found_unsellable_rate_30,return_found_rate_90,region_return_found_rate_90,return_found_unsellable_rate_90,region_return_found_unsellable_rate_90,return_found_rate_total,return_found_unsellable_rate_total,region_return_found_rate_total,region_return_found_unsellable_rate_total,can_sales_3_first,can_sales_7_first,can_sales_30_first,can_sales_3_second,can_sales_7_second,can_sales_30_second,can_sales_3_third,can_sales_7_third,can_sales_30_third,asin_qty_30,year_over_year_asin_rate,month_over_month_asin_rate,clicks_30,impressions_30,adv_qty_30,acos_30,cps_30,adv_sales_30,cpc_30,ctr_30,new_at,new_at2,air_sp,sea_sp,old_air_sp,old_sea_sp,old_at,old_at2,adv_point,cost_30,rmb_cost_30,inv_sales_30,net_profit,busy_net_profit,sea_ship_point_new,region_return_only_found_rate_7,region_return_only_found_rate_30,refer_profit_sum,refer_profit12,is_high_return_rate,maintain_level,product_label,qty_charged,storage_fee_rmb,charge_month,charge_period,session_7,session_14,session_21,percentage_7,percentage_14,percentage_21,last_shipment_quantity,last_shipment_time,reviews,rating,current_rank,brand_name,root_category,auto_online,defective_quantity,is_large_product,transparency_program_status,low_cost_origin_sku,is_variation_check,brand_seller,is_brand_logo,holiday_info,is_investigate,investigate_process_remark,investigate_id,process_status,has_joined_plan,is_joined_plan,inventory_risk,clear_time,is_overtime,is_satisfy_transparency,tk_user_name,tk_user,tk_seller_num,is_sensitive,sensitive_remark,is_risk_troubleshooting,risk_process_remark,fba_remote_flag_new,special_type_ids,is_evidence,b2b_price_flag,planer_id,planer_name,handover_record_flag,temu_flag,tiktok_tag,historical_days_of_supply,low_inv_level_flag,change_way,special_remark,remark_user,defendantResolution,shipment_urgent_air,shipment_urgent_sea,status_remark,clearance_seller_name,clearance_seller_num,activity_province_discount,is_fba_no_sale,is_inbound_no_sale,is_follow_flag,sku_status,advMsg,advState,clearance_deadline,product_closed_count,incentives_flag,is_expired,price_apply_time,today_price_apply,amazon_delay_quantity,amazon_lose_quantity,not_listing_quantity,is_year_product,repeat_customers_pct_total,low_cost_id,new_raw_sku,audit_safe_level_ca,audit_safe_level_mx,audit_safe_level_br,audit_safe_level_au,audit_safe_level_sa,audit_safe_level_jp,optimization_center_value,is_coupon,activity_names,activity_names_str,is_upload_img,is_join_package,clothes_planner_id,clothes_planner_name,account_rating,is_apply_join_sipp,is_registered_sipp,tm_qty_3,tm_qty_7,tm_qty_30,tm_qty_90,tm_qty_total,tm_profit,tm_price,tk_qty_3,tk_qty_7,tk_qty_30,tk_qty_90,tk_qty_total,tk_profit,tk_price,can_sales_eu_3_third,can_sales_eu_7_third,can_sales_eu_30_third,developer_title,seller_title,reference_net_profit_busy_val,reference_net_profit,sale_volume_90,total_sale,available_inventory,dynamic_saleday3,dynamic_saleday7,dynamic_saleday30,inventory_purchase_selldays,storeQtyNew_purchase,totalOverseasAmount,overseaAvailableAmount,tm_fuldate,tm_gc_profit,tm_fba_qty_30,tm_fba_qty_7,tm_fba_qty_3,tk_fuldate
3800711,11.150000,0,0,100,0,变体,2393942,5,6,KZ6722,KZ6722,Blulu 3 Purple VIP Party Decorations Roaring 20s Movie Night Banner VIP Porch Sign Movie Theater Now Showing Hanging Porch Sign 1920s Party Supplies (47.2 x 11.8 in),1,,0,,0,0,,B0D6BB555K,0,0,0,0,B198,0,0,0.136,0.1088,中风险2(商标问题),,,KZ,0.136,正常销售,AFN,https://m.media-amazon.com/images/I/51aqnozJIzL._SL75_.jpg,0,0,,"（定制）（配）演唱会紫色鱼尾条幅3条：尺寸：120x30 cm，一条：VIP Entrance , 一条：WELCOME, 一条：BORN TO SHINE, 杆子不要超过34cm ),盒子供应商自行采购，采购价格加回给供应商，供应商提供完整产品）供家包材封口，1套",B0GV48BQ52,2026-03-27,2026-04-15,2026-04-15 02:55:06,12.990,3105578,安全产品,,DX625,Amazon.com,,,KZ,0,0,0,0,0.3075,0,0,0,0,1,HJ17,0.3063,0.3673,0,0,0,0,0,0,20,79,0,0,0,0,KZ6722Amazon.com,0,20,Blulu,4.6,0,0,,0,0,A24,合肥,张晓莹,,余晶,余晶,江飞,林丹丹,0,KZ6722,X0051XLJUR,1,0,4211967,0,,vip party decorations 1920s movie night roaring 20s welcome porch banner vip sign theater banner now showing hanging dance the opera favors theme prom birthday wedding supplies eve jazz twenties new year,否,,,0,0,0,1,,0,0,1,1,0.0000,0.0487,0.0015,0.0047,0.0000,开售不满2个月，空运利润率大于0,,0,0,否,0,,0,0,34,8,2,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,+,+,+,+,+,+,+,+,+,0,0.0000,0.0000,0,4,0,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.3235,0.3203,0.7980,0.0000,0.0000,暂无,暂无,0,0,,0,0.00,0,0,0,0,0,0,0,0,15,2026-04-08 21:06:11,179,4.6,0,Blulu,Toys & Games,0,0,0,,,true,,否,,0,<br>清仓日程:-侵权,0,,0,0,0,,0,0,,,,0,,0,,0,,0,1,12188,江迷迷,0,0,0,无,,,,,,0,0,0,,,,0,0,0,0,无,开,0,0,,,,,0,0,0,2,0.0000,0,,,,,,,,安全产品,,[],,true,0,0,,4.9,0,0,,,,,,,,,,,,,,,0,0,0,张晗(周婷婷-精品的开发助理),黄成喆,32.03,32.35,0<br>0%<br>0<br>0<br>0%<br>0% / 0%,0<br>0%<br>0<br>0<br>0%,0,+,+,+,+/+/+,99,0,0,,,,,,
3565671,99.780000,0,0,20,0,组合产品,2284699,15,13,STY6101,STY6101,Ferrochef 6 Set Baby Shower Bear Centerpieces for Tables Mason-Style Glass Jars with Artificial Peonies and Baby's Breath Rustic Table Decor for Gender Reveal Party Wedding (Brown),49,,0,,0,1,,B0G3P8GWXH,0,0,0,0,B2605,0,0,3.053,4.902,中风险1(源头有问题),,,STY,4.902,正常销售,AFN,https://m.media-amazon.com/images/I/51yFO3zbV0L._SL75_.jpg,0,0,,STY6096【梅森杯6件（尺寸：6.5*13.5cm，材质：玻璃，容量：500ML） + 补充备注：供应商珍珠棉箱装，附带麻绳】 + STY6097【人造牡丹6支（颜色：白色）】 + STY6098【人造满天星18支（尺寸：21cm）】 + STY6099【棕色小熊6个（颜色：棕色，尺寸：高35cm）】,B0GQMGB44G,2026-02-28,2026-04-14,2026-04-14 03:15:43,62.990,3038367,安全产品,,DB191,Amazon.com,,,STY,0,0,0,0,-0.0883,0,0,0,0,1,HJ17,-0.1311,0.3390,0,0,0,0,0,6,25,47,1,0,0,0,STY6101Amazon.com,0,27,Ferrochef,5,0,0,,0,0,A834,武汉,张苏荣,,李泽,李泽,王慧,何炎珊,0,STY6101,X0050R4XCZ,1,0,4114776,0,,woodland bear centerpieces tables rustic decorations mason jar artificial peonies baby breath flowers glass wedding set jute rope home tabletop ornament neutral gender boho unisex party supplies earthy tone,否,,,0,0,0,1,,0,0,5,5,0.0000,0.4701,0.0150,0.0462,0.0000,"销售状态为正常销售/发货限制安排跟卖&空运利润<0%&过往三个月无空运记录,只发海运",,0,0,否,0,,0,0,43,30,19,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,+,+,+,+,+,+,+,+,+,0,0.0000,0.0000,0,3,0,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2940,0.2628,1.0000,0.0000,0.0000,暂无,暂无,0,0,非儿童产品&非化妆品,0,0.00,0,0,0,0,0,0,0,0,15,2026-03-16 20:59:17,6,5.0,1588026,Ferrochef,Home & Kitchen,0,0,0,,,true,,否,,0,<br>清仓日程:-侵权,0,,0,0,0,,0,0,,,,0,,0,,0,,0,1,31318,汪玲,0,0,0,无,,,,,,2,2,0,,,,0,0,0,0,无,开,0,0,,,2026-04-16 14:35:48,,0,0,0,2,0.0000,0,,,,,,,,安全产品,,[],,true,0,0,,4.9,0,0,,,,,,,,,,,,,,,0,0,0,赵佳怡(孙涛的开发助理),黄成喆,26.28,29.4,0<br>0%<br>0<br>0<br>0%<br>0% / 0%,0<br>0%<br>0<br>0<br>0%,1,+,+,+,+/+/+,79,0,0,,,,,,
3542045,16.500000,0,0,100,0,变体,2253472,15,17,TH3353,TH3353,"Nuanchu 40 Pcs Silicone Cable Ties Reusable Holder Adjustable Straps Multipurpose Charging Cable Organizer for Fastening Charging Cords Wires(4.17 Inch,Translucent)",1,,0,,0,0,,B0B55TZLBR,0,0,0,0,B2703,0,0,0.123,0.0691,低风险,,,TH,0.123,正常销售,AFN,https://m.media-amazon.com/images/I/41tyqkXGQFL._SL75_.jpg,0,0,,扎带绑带40条（颜色：半透明，尺寸：106mm，材质：硅胶） + 补充备注：仓库配box406包装,B0GQ3LP3PR,2026-02-24,2026-04-14,2026-04-14 03:10:04,11.990,3029734,安全产品,,DB904,Amazon.com,,,TH,0,0,0,0,0.2245,0,0,0,0,1,HJ17,0.2488,0.3085,0,0,0,0,0,0,50,0,50,0,0,0,TH3353Amazon.com,0,16,Nuanchu,4.8,0,0,,0,0,A94,合肥,李紫嫣,,吴心怡,吴心怡,杨巧莉,林丹丹,0,TH3353,X0050LZ7F3,1,0,4102753,0,,cord cable organizer ties holder silicone straps reusable management keeper travel appliances small twist computer earphone electrical gear tidy adjustable storage manager fastening electric elastic flexible line stretch pink fasteners white,否,,,0,0,0,1,,0,0,1,1,0.0000,0.0597,0.0040,0.0122,0.0000,开售不满2个月，空运利润率大于0,,0,0,否,0,,0,0,18,12,1.6,0,1,1,1,1,1,0,1,1,1,1,0.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,+,350,1500,+,350,1500,+,350,1500,1,0.0000,0.0000,0,3,0,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,82.73,0.2745,0.2663,1.0000,0.0000,0.0000,暂无,暂无,0,0,非儿童产品,0,0.00,0,0,0,0,0,0,0,0,50,2026-03-06 20:24:32,787,4.8,12764,Nuanchu,Electronics,0,0,0,,,true,,否,,0,<br>清仓日程:-侵权,0,,0,0,0,,0,0,,,,0,,0,,0,,0,1,29669,杨文秀,0,0,0,无,,,,,,0,0,0,,,,0,0,0,0,无,开,0,0,,,,,0,0,0,2,0.0000,0,,,,,,,,安全产品,,[],,true,0,0,,4.9,0,0,,,,,,,,,,,,,,,0,0,0,陈玉平(徐燕基的合作开发),黄成喆,26.63,27.45,1<br>0%<br>0<br>0<br>0%<br>0% / 0%,1<br>0%<br>0<br>0<br>0%,50,+,350,1500,+/700/3000,100,0,0,,,,,,
3542044,16.500000,0,0,50,0,变体,2253474,15,17,TH3351,TH3351,"Nuanchu 40 Pcs Silicone Cable Ties Reusable Holder Adjustable Straps Multipurpose Charging Cable Organizer for Fastening Charging Cords Wires (4.17 Inch,Translucent, Black)",1,,0,,0,0,,B0B55TZLBR,0,0,0,0,B2703,0,0,0.125,0.0691,低风险,,,TH,0.125,正常销售,AFN,https://m.media-amazon.com/images/I/41Q6qhoOpaL._SL75_.jpg,0,0,,扎带绑带40条（颜色：半透明，黑色，各20条，尺寸：106mm，材质：硅胶） + 补充备注：仓库配box406包装,B0GQ33FY4Y,2026-02-24,2026-04-14,2026-04-14 03:10:05,11.990,3029733,安全产品,,DB904,Amazon.com,,,TH,0,0,0,0,0.2233,0,0,0,0,1,HJ17,0.2476,0.3083,0,0,0,0,0,0,48,0,1,0,0,0,TH3351Amazon.com,0,16,Nuanchu,4.8,0,0,,0,0,A94,合肥,李紫嫣,,吴心怡,吴心怡,杨巧莉,林丹丹,0,TH3351,X0050LYWM7,1,0,4102752,0,,cord cable organizer ties holder silicone straps reusable management keeper travel appliances small twist computer earphone electrical gear tidy adjustable storage manager fastening electric elastic flexible line stretch pink fasteners white,否,,,0,0,0,1,,0,0,1,1,0.0000,0.0607,0.0038,0.0117,0.0000,开售不满2个月，空运利润率大于0,,0,0,否,0,,0,0,18,12,1.6,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,+,+,+,+,+,+,+,+,+,0,0.0000,0.0000,0,0,0,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2745,0.2666,1.0000,0.0000,0.0000,暂无,暂无,0,0,非儿童产品,0,0.00,0,0,0,0,0,0,0,0,48,2026-03-06 20:24:32,787,4.8,12764,Nuanchu,Electronics,0,0,0,,,true,,否,,0,<br>清仓日程:-侵权,0,,0,0,0,,0,0,,,,0,,0,,0,,0,1,29669,杨文秀,0,0,0,无,,,,,,0,0,0,,,,0,0,0,0,无,开,0,0,,,,,0,0,0,2,0.0000,0,,,,,,,,安全产品,,[],,true,0,0,,4.9,0,0,,,,,,,,,,,,,,,0,0,0,陈玉平(徐燕基的合作开发),黄成喆,26.66,27.45,0<br>0%<br>0<br>0<br>0%<br>0% / 0%,0<br>0%<br>0<br>0<br>0%,1,+,+,+,+/+/+,49,0,0,,,,,,
2560997,4.760000,0,0,100,0,组合产品,1674729,22,6,QUN1382,QUN1382,"Hahafelt Bouquet Sash with Custom Name, Prom Bouquet Ribbon Kit with DIY Iron-on Letters, Personalized Ribbon for Year, Senior Night, Weddings, Recitals, Holidays & Keepsake",11,prom产品 今年 预计还是不够卖 已经备货,0,,0,1,,,0,0,0,0,B1583,0,0,0.06,0.1736,中风险3(源头有问题),,,QUN,0.1736,正常销售,AFN,https://m.media-amazon.com/images/I/41tUpsfDQ6L._SL75_.jpg,0,0,,QUN1380【螺纹织带1条（颜色：白色，尺寸：7.6cm宽  80cm长，两端切燕尾）】 + QUN1381【字母贴2张（颜色：黑色，尺寸：26*28cm、26*31cm各1，材质：热转印）】,B0GPVPXWBX,2026-02-23,2026-03-07,2026-03-07 00:00:00,16.990,3026628,安全产品,3.23组合打包中  到仓特急空运；  4月需达到日销8+，待合变体，库存充足后降价9.99,DB319,Amazon.com,,,QUN,0,1,0,0,0.4956,0,0,172,0,0,HJ17,0.4949,0.5566,0,0,0,0,0,60,90,170,0,0,0,0,QUN1382Amazon.com,0,23,Hahafelt,5,0,0,,0,0,A771,武汉,王丹丹,,邹星月,邹星月,金露,彭祥麟,0,QUN1382,X0050KI7KB,1,0,4099556,0,,bouquet sash ribbon custom name year prom kit iron on letters heat transfer black alphabet senior night hoco promposal graduation personalized fishtail wide ribbed,否,,,0,0,0,1,,0,0,1,1,0.0230,0.0000,0.0014,0.0043,0.0000,开售不满2个月，空运利润率大于0,,0,1,否,0,,0,0,31,28,1,40,103,200,266,299,299,40,103,266,299,299,0.1017,299,1,4,11,11,11,11,11,11,2,2,2,2,2,2,0.0414,0.0414,0.0075,0.0075,0.0368,0.0368,0.0067,0.0067,0.0368,0.0067,0.0368,0.0067,25,22,37,24,22,37,12,11,17,265,0.0000,7.0303,50,2347,7,0.0642,7.14,113.93,0.15,0.0213,0.0263,0.0297,0.0033,0.0029,0.0029,0.0026,0.0152,0.0172,0.0017,7.31,50.44,29185.13,0.4388,0.4359,0.0000,0.0388,0.0451,3484.52,3484.52,0,0,,0,0.00,0,0,896,532,474,10.27,6.58,5.7,96,2026-04-13 20:40:27,1,5.0,13406,Hahafelt,"Arts, Crafts & Sewing",0,0,0,,,true,,是,"2026-2-3,2026-3-1",0,<br>清仓日程:-侵权,0,,0,0,0,,0,0,,,,0,,0,,0,,0,1,31319,张孝娴,0,0,0,11.10,,,,,,2,2,0,,,,0,0,0,0,无,开,0,0,,,2026-04-09 09:36:42,,32,0,0,2,0.0000,0,,,,,,,,安全产品,,[],,true,0,0,,4.9,0,0,,,,,,,,,,,,,,,0,0,0,陈帆(钟慧敏的合作开发),黄成喆,43.59,43.88,299<br>3.7%<br>11<br>2<br>0.7%<br>3.9% / 4.5%,299<br>3.7%<br>11<br>2<br>0.7%,0,24,22,37,24/22/37,320,0,0,,,,,,
3557226,36.000000,0,0,100,0,普通产品,2222126,15,10,OCE2575,OCE2575,Engrowtic 18 Pcs Teacher Appreciation Gifts Diamond Painting Bookmarks Kit Floral Thank You Bookmarks Bulk with Tassels Bookmark Set with Pens Trays Wax for End of Year Thank You Gifts,74,,0,,0,0,,,0,0,0,0,B1253,0,0,0.42,0.2142,中风险2(商标问题),,,OCE,0.42,正常销售,AFN,https://m.media-amazon.com/images/I/61HBYk2P9UL._SL75_.jpg,0,0,,供1：(开发自设计)谢师周钻石书签18个（尺寸：18*5cm，款式：如图18款单面） + 吊坠18个（款式：如图三色各6个） + 点钻笔2个（款式：粉色） + 钻石托盘2个（款式：绿色） + 点钻胶1个（款式：红色） + 钻石1套（款式：每个颜色单独一包） + 补充备注：供一整套一包出货,B0GN55FC6F,2026-02-12,2026-04-05,2026-04-05 03:05:29,28.990,3020778,安全产品,,SA125,Amazon.com,,,OCE,0,0,0,0,0.3689,0,0,0,0,0,HJ17,0.3672,0.4516,0,0,0,0,0,32,48,18,1,0,0,0,OCE2575Amazon.com,0,21,Engrowtic,0,0,0,,0,0,A664,武汉,甘昀涛,,苏小龙,苏小龙,李晏,李欣慧,0,OCE2575,X0050C4FG9,1,0,4090351,0,,diamond painting bookmarks teacher appreciation gifts bulk thank you diy kit art tassel rhinestone crystal floral inspirational favors end of year set craft with relaxation,否,,,0,0,0,1,,0,0,1,1,0.0000,0.0844,0.0133,0.0410,0.0000,开售不满2个月，空运利润率大于0,,0,0,否,0,,0,0,18,17,3.5,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,+,+,+,+,+,+,+,+,+,0,0.0000,0.0000,0,4,0,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.4083,0.3806,1.0000,0.0000,0.0000,暂无,暂无,0,0,,0,0.00,0,0,0,0,0,0,0,0,18,2026-03-11 20:44:43,0,0.0,0,Engrowtic,"Arts, Crafts & Sewing",0,0,0,,,true,,否,,0,<br>清仓日程:-侵权,0,,0,0,0,,0,1,,,,0,,0,,0,,0,1,12127,夏胜清,0,0,0,无,,,,,,0,0,0,,,,0,0,0,0,无,开,0,0,,,,,0,0,0,2,0.0000,0,,,,,,,,安全产品,,[],,true,0,0,,4.9,0,0,,,,,,,,,,,,,,,0,0,0,余佳欣,黄成喆,38.06,40.83,0<br>0%<br>0<br>0<br>0%<br>0% / 0%,0<br>0%<br>0<br>0<br>0%,1,+,+,+,+/+/+,99,0,0,,,,,,
3511443,21.840000,0,0,200,0,变体,2115187,25,43,GM4172,GM4172,"Kenning Christian Gifts for Mother, Bible Verse Necklaces Bulk for Women, Inspirational Religious Pendant Necklaces(Floral,24 Pcs)",25,,0,,0,0,,B0FMJJHQWP,0,0,0,0,B601,0,0,0.24,0.0691,中风险2(商标问题),,,GM,0.24,正常销售,AFN,https://m.media-amazon.com/images/I/51pzqO2ZScL._SL75_.jpg,0,0,,(开发自主设计)定制野花底单词圣经主题银色项链时光宝石24个（尺寸：银色项链+2.5cm底台钥匙扣，材质：银色合金款，款式：如图：12款，每款各2个，供家打包核对数量）,B0GN6L39XH,2026-02-12,2026-04-03,2026-04-03 02:16:38,15.990,3018619,安全产品,已沟通开发 全空运.3.20.*,SA118,Amazon.com,,,GM,0,0,0,0,0.2256,0,0,2,0,1,HJ17,0.2239,0.3113,0,0,0,0,0,178,13,2,4,0,0,0,GM4172Amazon.com,0,24,Kenning,4.7,0,0,,0,0,A257,合肥,王齐悦,,景贝贝,景贝贝,李晏,何炎珊,0,GM4172,X0050C97HV,1,0,4088307,0,,christian gifts  inspirational necklace her bible verse jewelry faith based mom mothers day motivational religious friends self love necklace encouragement women christian bulk,否,,,0,0,0,1,,0,0,2,2,0.0000,0.0000,0.0090,0.0277,0.0000,"30天销量下滑至30单以下,空运利润率大于0且过往三个月无海运发货记录",,0,0,否,0,,0,0,18,12,1.6,6,7,7,7,7,7,6,7,7,7,7,0.2500,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97,193,828,97,193,828,96,191,819,7,0.0000,0.0000,46,6689,3,0.2840,15.55,41.97,0.26,0.0070,0.4286,0.7500,0.4756,0.3420,0.4528,0.3257,0.1667,0.3333,0.1065,11.92,82.24,772.00,0.0784,0.0597,0.0000,0.0000,0.0000,暂无,暂无,0,0,,0,0.00,0,0,21,0,0,4.76,0,0,195,2026-03-23 21:28:22,28,4.8,380170,Kenning,"Clothing, Shoes & Jewelry",0,0,0,,,true,,否,"2026-2-7,2026-3-1",0,<br>清仓日程:-侵权,0,,0,0,0,,0,0,,,,0,,0,,0,,0,1,42541,叶鑫怡,0,0,0,无,,,,,,0,0,0,,,,0,0,0,0,无,开,0,0,,,2026-03-20 11:58:53,,0,0,0,2,0.0000,0,,,,,,,,安全产品,,[],,true,0,0,,4.9,0,0,,,,,,,,,,,,,,,0,0,0,谈佳露(罗采云&杨丹妮的合作开发-大件),黄成喆,5.97,7.84,7<br>0%<br>0<br>0<br>0%<br>0% / 0%,7<br>0%<br>0<br>0<br>0%,4,97,193,828,99/197/845,197,0,0,,,,,,
3273372,22.890000,0,0,300,0,组合产品,2085638,20,65,MF6292,MF6292,"HyDren 48 Inch Inflatable Number Pool Float – Giant Balloon Style Birthday Party Decoration, Summer Outdoor Floating Fun, Large Inflatable Photo Prop for Teens, Adults, Women and Men(20,Gold)",193,,0,,0,1,,B0D2W95PSJ,0,0,0,0,B524,0,0,0.88,0.84,中风险3(源头有问题),,,MF,0.88,正常销售,AFN,https://m.media-amazon.com/images/I/51g6NMRm63L._SL75_.jpg,0,0,,MF6293【PVC充气数字2个（颜色：金色 一面透明 填充亮片，尺寸：1.2m，款式：20两个数字，数字边缘加小洞口）】 + MF2767【(YUT3106已跟卖)(跟卖MF2767)鱼线1捆（颜色：透明，尺寸：线径0.1mm 长约5米）】,B0GMNCFTF2,2026-02-09,2026-04-11,2026-04-11 02:45:50,23.990,3005337,安全产品,,DB320,Amazon.com,,,MF,0,0,0,0,0.1692,0,0,0,0,1,HJ17,0.1669,0.3805,0,0,0,0,0,9,28,62,0,0,0,0,MF6292Amazon.com,0,25,HyDren,4.1,0,0,,0,0,A245,合肥,周杨廷亭,,叶佳琦,叶佳琦,赵佳敏,张可,0,MF6292,X00508DAAP,1,0,4068423,0,,inflatable number pool float 20 inflatable pool numbers 48 inch gold clear confetti pool float birthday pool party decoration beach party decor summer outdoor floating photo prop giant balloon pool decorations party supplies,否,,,0,0,0,1,,0,0,1,1,0.0000,0.2136,0.0149,0.0460,0.0000,开售不满2个月，空运利润率大于0,,0,0,否,0,,0,0,28,20,7.5,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,+,+,+,+,+,+,+,+,+,0,0.0000,0.0000,1,21,0,0.0000,0.00,0.00,0.05,0.0476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.05,0.35,0.00,0.3356,0.3045,1.0000,0.0000,0.0000,暂无,暂无,0,0,,0,0.00,0,0,0,0,0,0,0,0,49,2026-03-23 20:38:14,26,4.1,108549,HyDren,Toys & Games,0,0,0,,,true,,是,,0,<br>清仓日程:-侵权,0,,0,0,0,,0,0,,,,0,,0,,0,,0,1,31319,张孝娴,0,0,0,无,,,,,,2,2,0,,,,0,0,0,0,无,开,0,0,,,,,0,0,0,2,0.0000,0,,,,,,,,安全产品,,[],,true,0,0,,4.9,0,0,,,,,,,,,,,,,,,0,0,0,陈帆(钟慧敏的合作开发-大件),黄成喆,30.45,33.56,0<br>0%<br>0<br>0<br>0%<br>0% / 0%,0<br>0%<br>0<br>0<br>0%,0,+,+,+,+/+/+,99,0,0,,,,,,
